Language	Split	Size	Replacement	Model	Score
mayo	48	500	without	4-CRF	72.252
mayo	48	500	without	3-CRF	72.396
mayo	48	500	without	2-CRF	72.492
mayo	49	500	without	Morfessor	16.654
mayo	49	500	without	Seq2seq	63.35
mayo	49	500	without	0-CRF	66.756
mayo	49	500	without	1-CRF	73.318
mayo	49	500	without	3-CRF	74.192
mayo	49	500	without	4-CRF	74.416
mayo	49	500	without	2-CRF	74.824
mayo	50	500	without	Morfessor	14.0
mayo	50	500	without	Seq2seq	62.528
mayo	50	500	without	0-CRF	67.012
mayo	50	500	without	4-CRF	70.41
mayo	50	500	without	3-CRF	70.726
mayo	50	500	without	2-CRF	71.25999999999999
mayo	50	500	without	1-CRF	71.67
mayo	1	1000	with	Morfessor	21.174
mayo	1	1000	with	0-CRF	78.76
mayo	1	1000	with	1-CRF	82.17
mayo	1	1000	with	2-CRF	82.496
mayo	1	1000	with	4-CRF	82.8
mayo	1	1000	with	3-CRF	82.904
mayo	1	1000	with	Seq2seq	83.32
mayo	2	1000	with	Morfessor	20.8
mayo	2	1000	with	0-CRF	74.49199999999999
mayo	2	1000	with	Seq2seq	80.418
mayo	2	1000	with	1-CRF	81.702
mayo	2	1000	with	3-CRF	81.83
mayo	2	1000	with	4-CRF	81.848
mayo	2	1000	with	2-CRF	82.004
mayo	3	1000	with	Morfessor	19.448
mayo	3	1000	with	0-CRF	76.764
mayo	3	1000	with	Seq2seq	80.19
mayo	3	1000	with	1-CRF	80.28
mayo	3	1000	with	3-CRF	81.224
mayo	3	1000	with	4-CRF	81.318
mayo	3	1000	with	2-CRF	81.872
mayo	4	1000	with	Morfessor	18.064
mayo	4	1000	with	0-CRF	78.342
mayo	4	1000	with	Seq2seq	80.866
mayo	4	1000	with	3-CRF	83.294
mayo	4	1000	with	1-CRF	83.34
mayo	4	1000	with	2-CRF	83.362
mayo	4	1000	with	4-CRF	83.59
mayo	5	1000	with	Morfessor	19.332
mayo	5	1000	with	0-CRF	78.54
mayo	5	1000	with	4-CRF	84.32000000000001
mayo	5	1000	with	Seq2seq	84.51
mayo	5	1000	with	1-CRF	84.664
mayo	5	1000	with	2-CRF	84.74
mayo	5	1000	with	3-CRF	84.97
mayo	6	1000	with	Morfessor	18.54
mayo	6	1000	with	0-CRF	75.038
mayo	6	1000	with	Seq2seq	78.008
mayo	6	1000	with	1-CRF	79.694
mayo	6	1000	with	3-CRF	80.14
mayo	6	1000	with	2-CRF	80.152
mayo	6	1000	with	4-CRF	80.19
mayo	7	1000	with	Morfessor	21.03
mayo	7	1000	with	0-CRF	75.806
mayo	7	1000	with	4-CRF	80.938
mayo	7	1000	with	3-CRF	81.304
mayo	7	1000	with	1-CRF	81.484
mayo	7	1000	with	2-CRF	81.542
mayo	7	1000	with	Seq2seq	81.592
mayo	8	1000	with	Morfessor	20.556
mayo	8	1000	with	0-CRF	77.128
mayo	8	1000	with	Seq2seq	81.74799999999999
mayo	8	1000	with	4-CRF	82.57
mayo	8	1000	with	1-CRF	82.634
mayo	8	1000	with	3-CRF	82.914
mayo	8	1000	with	2-CRF	82.952
mayo	9	1000	with	Morfessor	19.754
mayo	9	1000	with	0-CRF	76.38
mayo	9	1000	with	Seq2seq	81.19
mayo	9	1000	with	2-CRF	82.72
mayo	9	1000	with	3-CRF	82.80199999999999
mayo	9	1000	with	4-CRF	82.80799999999999
mayo	9	1000	with	1-CRF	83.226
mayo	10	1000	with	Morfessor	18.04
mayo	10	1000	with	0-CRF	77.232
mayo	10	1000	with	Seq2seq	81.396
mayo	10	1000	with	4-CRF	82.072
mayo	10	1000	with	3-CRF	82.118
mayo	10	1000	with	2-CRF	82.236
mayo	10	1000	with	1-CRF	82.826
mayo	11	1000	with	Morfessor	18.654
mayo	11	1000	with	0-CRF	77.498
mayo	11	1000	with	1-CRF	82.676
mayo	11	1000	with	Seq2seq	82.71000000000001
mayo	11	1000	with	2-CRF	83.324
mayo	11	1000	with	3-CRF	83.732
mayo	11	1000	with	4-CRF	84.002
mayo	12	1000	with	Morfessor	21.364
mayo	12	1000	with	0-CRF	76.336
mayo	12	1000	with	1-CRF	82.01599999999999
mayo	12	1000	with	3-CRF	82.546
mayo	12	1000	with	4-CRF	82.57
mayo	12	1000	with	Seq2seq	82.752
mayo	12	1000	with	2-CRF	82.808
mayo	13	1000	with	Morfessor	19.836
mayo	13	1000	with	0-CRF	76.706
mayo	13	1000	with	Seq2seq	82.18599999999999
mayo	13	1000	with	4-CRF	83.622
mayo	13	1000	with	3-CRF	83.684
mayo	13	1000	with	2-CRF	83.834
mayo	13	1000	with	1-CRF	83.904
mayo	14	1000	with	Morfessor	19.794
mayo	14	1000	with	0-CRF	76.364
mayo	14	1000	with	Seq2seq	81.34
mayo	14	1000	with	3-CRF	81.886
mayo	14	1000	with	1-CRF	82.05799999999999
mayo	14	1000	with	2-CRF	82.18599999999999
mayo	14	1000	with	4-CRF	82.692
mayo	15	1000	with	Morfessor	19.756
mayo	15	1000	with	0-CRF	76.31400000000001
mayo	15	1000	with	Seq2seq	80.958
mayo	15	1000	with	4-CRF	83.274
mayo	15	1000	with	2-CRF	83.386
mayo	15	1000	with	3-CRF	83.472
mayo	15	1000	with	1-CRF	83.69800000000001
mayo	16	1000	with	Morfessor	22.046
mayo	16	1000	with	0-CRF	74.11200000000001
mayo	16	1000	with	Seq2seq	79.718
mayo	16	1000	with	1-CRF	80.08
mayo	16	1000	with	4-CRF	80.51
mayo	16	1000	with	2-CRF	80.68599999999999
mayo	16	1000	with	3-CRF	80.748
mayo	17	1000	with	Morfessor	20.884
mayo	17	1000	with	0-CRF	75.474
mayo	17	1000	with	Seq2seq	81.61800000000001
mayo	17	1000	with	1-CRF	82.016
mayo	17	1000	with	2-CRF	82.952
mayo	17	1000	with	3-CRF	83.01400000000001
mayo	17	1000	with	4-CRF	83.362
mayo	18	1000	with	Morfessor	20.144000000000002
mayo	18	1000	with	0-CRF	76.332
mayo	18	1000	with	Seq2seq	81.536
mayo	18	1000	with	1-CRF	81.566
mayo	18	1000	with	3-CRF	81.642
mayo	18	1000	with	4-CRF	81.818
mayo	18	1000	with	2-CRF	81.886
mayo	19	1000	with	Morfessor	20.354
mayo	19	1000	with	0-CRF	75.202
mayo	19	1000	with	Seq2seq	79.536
mayo	19	1000	with	1-CRF	79.936
mayo	19	1000	with	2-CRF	80.228
mayo	19	1000	with	3-CRF	80.252
mayo	19	1000	with	4-CRF	80.46600000000001
mayo	20	1000	with	Morfessor	21.41
mayo	20	1000	with	0-CRF	75.888
mayo	20	1000	with	1-CRF	82.586
mayo	20	1000	with	3-CRF	82.69800000000001
mayo	20	1000	with	2-CRF	82.776
mayo	20	1000	with	Seq2seq	82.84
mayo	20	1000	with	4-CRF	82.942
mayo	21	1000	with	Morfessor	19.454
mayo	21	1000	with	0-CRF	78.364
mayo	21	1000	with	4-CRF	82.16799999999999
mayo	21	1000	with	1-CRF	82.27799999999999
mayo	21	1000	with	2-CRF	82.60000000000001
mayo	21	1000	with	3-CRF	82.634
mayo	21	1000	with	Seq2seq	83.86
mayo	22	1000	with	Morfessor	21.862000000000002
mayo	22	1000	with	0-CRF	75.866
mayo	22	1000	with	Seq2seq	79.934
mayo	22	1000	with	1-CRF	81.85
mayo	22	1000	with	4-CRF	82.41
mayo	22	1000	with	2-CRF	82.55
mayo	22	1000	with	3-CRF	82.864
mayo	23	1000	with	Morfessor	20.282
mayo	23	1000	with	0-CRF	77.368
mayo	23	1000	with	1-CRF	81.544
mayo	23	1000	with	2-CRF	82.53
mayo	23	1000	with	4-CRF	82.58
mayo	23	1000	with	Seq2seq	82.756
mayo	23	1000	with	3-CRF	83.176
mayo	24	1000	with	Morfessor	20.672
mayo	24	1000	with	0-CRF	75.52
mayo	24	1000	with	Seq2seq	81.322
mayo	24	1000	with	1-CRF	81.648
mayo	24	1000	with	2-CRF	81.96600000000001
mayo	24	1000	with	4-CRF	81.97
mayo	24	1000	with	3-CRF	82.088
mayo	25	1000	with	Morfessor	21.605999999999998
mayo	25	1000	with	0-CRF	77.864
mayo	25	1000	with	Seq2seq	81.246
mayo	25	1000	with	1-CRF	83.188
mayo	25	1000	with	3-CRF	83.854
mayo	25	1000	with	2-CRF	84.136
mayo	25	1000	with	4-CRF	84.196
mayo	26	1000	with	Morfessor	20.436
mayo	26	1000	with	0-CRF	77.75
mayo	26	1000	with	1-CRF	81.53
mayo	26	1000	with	4-CRF	81.808
mayo	26	1000	with	2-CRF	82.07
mayo	26	1000	with	3-CRF	82.14
mayo	26	1000	with	Seq2seq	82.178
mayo	27	1000	with	Morfessor	19.61
mayo	27	1000	with	0-CRF	76.28
mayo	27	1000	with	1-CRF	81.42999999999999
mayo	27	1000	with	Seq2seq	81.842
mayo	27	1000	with	2-CRF	81.95
mayo	27	1000	with	4-CRF	82.038
mayo	27	1000	with	3-CRF	82.218
mayo	28	1000	with	Morfessor	20.432000000000002
mayo	28	1000	with	0-CRF	76.722
mayo	28	1000	with	Seq2seq	80.734
mayo	28	1000	with	1-CRF	81.604
mayo	28	1000	with	3-CRF	81.958
mayo	28	1000	with	4-CRF	82.134
mayo	28	1000	with	2-CRF	82.252
mayo	29	1000	with	Morfessor	18.262
mayo	29	1000	with	0-CRF	77.498
mayo	29	1000	with	Seq2seq	79.396
mayo	29	1000	with	1-CRF	81.542
mayo	29	1000	with	4-CRF	82.362
mayo	29	1000	with	3-CRF	82.374
mayo	29	1000	with	2-CRF	82.624
mayo	30	1000	with	Morfessor	20.32
mayo	30	1000	with	0-CRF	77.65
mayo	30	1000	with	Seq2seq	80.888
mayo	30	1000	with	1-CRF	81.67
mayo	30	1000	with	4-CRF	83.126
mayo	30	1000	with	3-CRF	83.148
mayo	30	1000	with	2-CRF	83.264
mayo	31	1000	with	Morfessor	21.106
mayo	31	1000	with	0-CRF	76.932
mayo	31	1000	with	Seq2seq	81.71600000000001
mayo	31	1000	with	2-CRF	82.19
mayo	31	1000	with	4-CRF	82.454
mayo	31	1000	with	3-CRF	82.58
mayo	31	1000	with	1-CRF	82.808
mayo	32	1000	with	Morfessor	21.216
mayo	32	1000	with	0-CRF	77.008
mayo	32	1000	with	Seq2seq	81.118
mayo	32	1000	with	1-CRF	82.296
mayo	32	1000	with	4-CRF	82.618
mayo	32	1000	with	3-CRF	82.762
mayo	32	1000	with	2-CRF	82.82600000000001
mayo	33	1000	with	Morfessor	19.88
mayo	33	1000	with	0-CRF	75.944
mayo	33	1000	with	Seq2seq	80.0
mayo	33	1000	with	4-CRF	81.036
mayo	33	1000	with	3-CRF	81.586
mayo	33	1000	with	2-CRF	81.66
mayo	33	1000	with	1-CRF	81.788
mayo	34	1000	with	Morfessor	20.009999999999998
mayo	34	1000	with	0-CRF	76.514
mayo	34	1000	with	Seq2seq	80.492
mayo	34	1000	with	2-CRF	82.112
mayo	34	1000	with	1-CRF	82.132
mayo	34	1000	with	4-CRF	82.298
mayo	34	1000	with	3-CRF	82.344
mayo	35	1000	with	Morfessor	18.91
mayo	35	1000	with	0-CRF	75.484
mayo	35	1000	with	Seq2seq	81.284
mayo	35	1000	with	4-CRF	82.378
mayo	35	1000	with	3-CRF	82.53999999999999
mayo	35	1000	with	1-CRF	82.712
mayo	35	1000	with	2-CRF	82.714
mayo	36	1000	with	Morfessor	19.720000000000002
mayo	36	1000	with	0-CRF	75.72
mayo	36	1000	with	2-CRF	81.626
mayo	36	1000	with	4-CRF	81.634
mayo	36	1000	with	3-CRF	81.764
mayo	36	1000	with	1-CRF	81.89
mayo	36	1000	with	Seq2seq	82.23
mayo	37	1000	with	Morfessor	19.698
mayo	37	1000	with	0-CRF	77.368
mayo	37	1000	with	Seq2seq	80.342
mayo	37	1000	with	1-CRF	80.97
mayo	37	1000	with	3-CRF	81.302
mayo	37	1000	with	4-CRF	81.316
mayo	37	1000	with	2-CRF	81.524
mayo	38	1000	with	Morfessor	19.274
mayo	38	1000	with	0-CRF	79.648
mayo	38	1000	with	Seq2seq	81.91799999999999
mayo	38	1000	with	1-CRF	84.324
mayo	38	1000	with	3-CRF	84.398
mayo	38	1000	with	2-CRF	84.428
mayo	38	1000	with	4-CRF	84.586
mayo	39	1000	with	Morfessor	19.926
mayo	39	1000	with	0-CRF	77.95
mayo	39	1000	with	Seq2seq	82.268
mayo	39	1000	with	4-CRF	83.706
mayo	39	1000	with	3-CRF	83.79599999999999
mayo	39	1000	with	1-CRF	84.18599999999999
mayo	39	1000	with	2-CRF	84.362
mayo	40	1000	with	Morfessor	18.818
mayo	40	1000	with	0-CRF	76.29599999999999
mayo	40	1000	with	Seq2seq	78.77
mayo	40	1000	with	4-CRF	82.18
mayo	40	1000	with	2-CRF	82.456
mayo	40	1000	with	1-CRF	82.498
mayo	40	1000	with	3-CRF	82.636
mayo	41	1000	with	Morfessor	19.035999999999998
mayo	41	1000	with	0-CRF	77.94
mayo	41	1000	with	1-CRF	82.79599999999999
mayo	41	1000	with	Seq2seq	83.156
mayo	41	1000	with	3-CRF	83.382
mayo	41	1000	with	4-CRF	83.456
mayo	41	1000	with	2-CRF	83.462
mayo	42	1000	with	Morfessor	22.114
mayo	42	1000	with	0-CRF	79.132
mayo	42	1000	with	Seq2seq	82.41799999999999
mayo	42	1000	with	1-CRF	84.208
mayo	42	1000	with	3-CRF	84.354
mayo	42	1000	with	4-CRF	84.446
mayo	42	1000	with	2-CRF	84.882
mayo	43	1000	with	Morfessor	19.348000000000003
mayo	43	1000	with	0-CRF	77.068
mayo	43	1000	with	3-CRF	81.992
mayo	43	1000	with	4-CRF	82.256
mayo	43	1000	with	1-CRF	82.702
mayo	43	1000	with	Seq2seq	82.776
mayo	43	1000	with	2-CRF	82.788
mayo	44	1000	with	Morfessor	21.974
mayo	44	1000	with	0-CRF	75.184
mayo	44	1000	with	Seq2seq	80.792
mayo	44	1000	with	4-CRF	81.682
mayo	44	1000	with	2-CRF	81.73
mayo	44	1000	with	1-CRF	81.732
mayo	44	1000	with	3-CRF	81.766
mayo	45	1000	with	Morfessor	16.994
mayo	45	1000	with	0-CRF	74.924
mayo	45	1000	with	3-CRF	80.092
mayo	45	1000	with	2-CRF	80.178
mayo	45	1000	with	1-CRF	80.344
mayo	45	1000	with	Seq2seq	80.438
mayo	45	1000	with	4-CRF	80.758
mayo	46	1000	with	Morfessor	18.983999999999998
mayo	46	1000	with	0-CRF	78.144
mayo	46	1000	with	Seq2seq	81.398
mayo	46	1000	with	1-CRF	82.168
mayo	46	1000	with	2-CRF	82.308
mayo	46	1000	with	3-CRF	82.456
mayo	46	1000	with	4-CRF	82.742
mayo	47	1000	with	Morfessor	18.956
mayo	47	1000	with	0-CRF	76.466
mayo	47	1000	with	Seq2seq	81.392
mayo	47	1000	with	1-CRF	81.772
mayo	47	1000	with	4-CRF	81.854
mayo	47	1000	with	2-CRF	81.968
mayo	47	1000	with	3-CRF	82.156
mayo	48	1000	with	Morfessor	20.678
mayo	48	1000	with	0-CRF	78.336
mayo	48	1000	with	Seq2seq	81.322
mayo	48	1000	with	1-CRF	83.104
mayo	48	1000	with	4-CRF	83.29
mayo	48	1000	with	3-CRF	83.36
mayo	48	1000	with	2-CRF	83.452
mayo	49	1000	with	Morfessor	19.906
mayo	49	1000	with	0-CRF	77.766
mayo	49	1000	with	Seq2seq	81.646
mayo	49	1000	with	3-CRF	83.334
mayo	49	1000	with	4-CRF	83.406
mayo	49	1000	with	1-CRF	83.412
mayo	49	1000	with	2-CRF	83.448
mayo	50	1000	with	Morfessor	19.3
mayo	50	1000	with	0-CRF	76.614
mayo	50	1000	with	Seq2seq	81.34
mayo	50	1000	with	1-CRF	82.316
mayo	50	1000	with	3-CRF	82.36800000000001
mayo	50	1000	with	2-CRF	82.402
mayo	50	1000	with	4-CRF	82.58800000000001
mayo	1	1000	without	Morfessor	18.076
mayo	1	1000	without	0-CRF	72.916
mayo	1	1000	without	Seq2seq	76.19200000000001
mayo	1	1000	without	1-CRF	77.446
mayo	1	1000	without	2-CRF	77.866
mayo	1	1000	without	3-CRF	78.038
mayo	1	1000	without	4-CRF	78.194
mayo	2	1000	without	Morfessor	19.104
mayo	2	1000	without	0-CRF	72.502
mayo	2	1000	without	Seq2seq	75.612
mayo	2	1000	without	1-CRF	77.576
mayo	2	1000	without	4-CRF	77.67999999999999
mayo	2	1000	without	3-CRF	77.852
mayo	2	1000	without	2-CRF	78.02199999999999
mayo	3	1000	without	Morfessor	18.048
mayo	3	1000	without	0-CRF	70.524
mayo	3	1000	without	Seq2seq	75.08800000000001
mayo	3	1000	without	1-CRF	75.738
mayo	3	1000	without	4-CRF	76.196
mayo	3	1000	without	3-CRF	76.464
mayo	3	1000	without	2-CRF	76.694
mayo	4	1000	without	Morfessor	19.024
mayo	4	1000	without	0-CRF	71.71600000000001
mayo	4	1000	without	Seq2seq	74.672
mayo	4	1000	without	1-CRF	76.914
mayo	4	1000	without	4-CRF	77.82000000000001
mayo	4	1000	without	3-CRF	77.888
mayo	4	1000	without	2-CRF	77.928
mayo	5	1000	without	Morfessor	18.622
mayo	5	1000	without	0-CRF	72.172
mayo	5	1000	without	Seq2seq	72.90599999999999
mayo	5	1000	without	3-CRF	77.014
mayo	5	1000	without	1-CRF	77.142
mayo	5	1000	without	2-CRF	77.398
mayo	5	1000	without	4-CRF	77.444
mayo	6	1000	without	Morfessor	19.494
mayo	6	1000	without	0-CRF	72.026
mayo	6	1000	without	Seq2seq	75.232
mayo	6	1000	without	1-CRF	76.25
mayo	6	1000	without	2-CRF	76.56400000000001
mayo	6	1000	without	4-CRF	76.868
mayo	6	1000	without	3-CRF	77.034
mayo	7	1000	without	Morfessor	17.176000000000002
mayo	7	1000	without	0-CRF	72.964
mayo	7	1000	without	Seq2seq	75.962
mayo	7	1000	without	1-CRF	77.12
mayo	7	1000	without	3-CRF	77.66
mayo	7	1000	without	4-CRF	77.684
mayo	7	1000	without	2-CRF	77.734
mayo	8	1000	without	Morfessor	17.568
mayo	8	1000	without	0-CRF	72.08
mayo	8	1000	without	Seq2seq	75.522
mayo	8	1000	without	1-CRF	76.178
mayo	8	1000	without	4-CRF	76.836
mayo	8	1000	without	2-CRF	76.986
mayo	8	1000	without	3-CRF	76.994
mayo	9	1000	without	Morfessor	17.288
mayo	9	1000	without	0-CRF	71.654
mayo	9	1000	without	Seq2seq	73.638
mayo	9	1000	without	1-CRF	76.798
mayo	9	1000	without	4-CRF	77.316
mayo	9	1000	without	2-CRF	77.406
mayo	9	1000	without	3-CRF	77.454
mayo	10	1000	without	Morfessor	17.674
mayo	10	1000	without	0-CRF	73.35
mayo	10	1000	without	Seq2seq	74.052
mayo	10	1000	without	1-CRF	78.16
mayo	10	1000	without	3-CRF	78.246
mayo	10	1000	without	2-CRF	78.25
mayo	10	1000	without	4-CRF	78.36
mayo	11	1000	without	Morfessor	18.746
mayo	11	1000	without	0-CRF	70.444
mayo	11	1000	without	Seq2seq	74.35600000000001
mayo	11	1000	without	1-CRF	75.442
mayo	11	1000	without	3-CRF	76.1
mayo	11	1000	without	2-CRF	76.37
mayo	11	1000	without	4-CRF	76.426
mayo	12	1000	without	Morfessor	18.166
mayo	12	1000	without	0-CRF	72.804
mayo	12	1000	without	Seq2seq	74.13799999999999
mayo	12	1000	without	1-CRF	76.624
mayo	12	1000	without	2-CRF	77.55
mayo	12	1000	without	4-CRF	77.568
mayo	12	1000	without	3-CRF	77.78
mayo	13	1000	without	Morfessor	18.786
mayo	13	1000	without	0-CRF	72.842
mayo	13	1000	without	Seq2seq	75.28
mayo	13	1000	without	1-CRF	77.208
mayo	13	1000	without	3-CRF	77.772
mayo	13	1000	without	2-CRF	77.806
mayo	13	1000	without	4-CRF	78.194
mayo	14	1000	without	Morfessor	19.438
mayo	14	1000	without	0-CRF	71.598
mayo	14	1000	without	Seq2seq	74.924
mayo	14	1000	without	3-CRF	77.194
mayo	14	1000	without	1-CRF	77.29
mayo	14	1000	without	4-CRF	77.402
mayo	14	1000	without	2-CRF	77.742
mayo	15	1000	without	Morfessor	19.398
mayo	15	1000	without	0-CRF	72.034
mayo	15	1000	without	Seq2seq	74.792
mayo	15	1000	without	2-CRF	77.414
mayo	15	1000	without	4-CRF	77.432
mayo	15	1000	without	1-CRF	77.582
mayo	15	1000	without	3-CRF	77.744
mayo	16	1000	without	Morfessor	19.098
mayo	16	1000	without	0-CRF	71.802
mayo	16	1000	without	Seq2seq	74.394
mayo	16	1000	without	3-CRF	76.932
mayo	16	1000	without	4-CRF	76.984
mayo	16	1000	without	1-CRF	77.152
mayo	16	1000	without	2-CRF	77.552
mayo	17	1000	without	Morfessor	18.526
mayo	17	1000	without	0-CRF	71.52199999999999
mayo	17	1000	without	Seq2seq	72.378
mayo	17	1000	without	2-CRF	75.63
mayo	17	1000	without	1-CRF	75.91
mayo	17	1000	without	3-CRF	76.136
mayo	17	1000	without	4-CRF	76.44
mayo	18	1000	without	Morfessor	19.196
mayo	18	1000	without	0-CRF	72.102
mayo	18	1000	without	Seq2seq	74.928
mayo	18	1000	without	3-CRF	76.91
mayo	18	1000	without	4-CRF	77.024
mayo	18	1000	without	1-CRF	77.02799999999999
mayo	18	1000	without	2-CRF	77.252
mayo	19	1000	without	Morfessor	16.948
mayo	19	1000	without	0-CRF	71.116
mayo	19	1000	without	Seq2seq	73.622
mayo	19	1000	without	1-CRF	76.77199999999999
mayo	19	1000	without	3-CRF	77.272
mayo	19	1000	without	2-CRF	77.462
mayo	19	1000	without	4-CRF	77.47
mayo	20	1000	without	Morfessor	19.168
mayo	20	1000	without	0-CRF	72.018
mayo	20	1000	without	Seq2seq	74.83
mayo	20	1000	without	4-CRF	76.72
mayo	20	1000	without	3-CRF	76.946
mayo	20	1000	without	1-CRF	76.95400000000001
mayo	20	1000	without	2-CRF	76.998
mayo	21	1000	without	Morfessor	18.076
mayo	21	1000	without	0-CRF	70.766
mayo	21	1000	without	Seq2seq	73.768
mayo	21	1000	without	1-CRF	75.714
mayo	21	1000	without	4-CRF	76.02
mayo	21	1000	without	3-CRF	76.06
mayo	21	1000	without	2-CRF	76.232
mayo	22	1000	without	Morfessor	19.596
mayo	22	1000	without	0-CRF	72.182
mayo	22	1000	without	Seq2seq	75.85000000000001
mayo	22	1000	without	1-CRF	76.608
mayo	22	1000	without	3-CRF	77.65
mayo	22	1000	without	4-CRF	77.654
mayo	22	1000	without	2-CRF	77.84
mayo	23	1000	without	Morfessor	19.744
mayo	23	1000	without	0-CRF	72.944
mayo	23	1000	without	Seq2seq	74.496
mayo	23	1000	without	1-CRF	77.318
mayo	23	1000	without	2-CRF	77.442
mayo	23	1000	without	3-CRF	77.536
mayo	23	1000	without	4-CRF	78.002
mayo	24	1000	without	Morfessor	18.576
mayo	24	1000	without	0-CRF	72.2
mayo	24	1000	without	Seq2seq	75.08
mayo	24	1000	without	1-CRF	77.246
mayo	24	1000	without	4-CRF	77.312
mayo	24	1000	without	3-CRF	77.358
mayo	24	1000	without	2-CRF	77.43
mayo	25	1000	without	Morfessor	19.18
mayo	25	1000	without	0-CRF	72.572
mayo	25	1000	without	Seq2seq	74.052
mayo	25	1000	without	1-CRF	76.74
mayo	25	1000	without	2-CRF	77.24
mayo	25	1000	without	3-CRF	77.4
mayo	25	1000	without	4-CRF	77.818
mayo	26	1000	without	Morfessor	17.91
mayo	26	1000	without	0-CRF	71.854
mayo	26	1000	without	Seq2seq	74.554
mayo	26	1000	without	2-CRF	77.576
mayo	26	1000	without	3-CRF	77.646
mayo	26	1000	without	4-CRF	77.678
mayo	26	1000	without	1-CRF	77.966
mayo	27	1000	without	Morfessor	17.844
mayo	27	1000	without	0-CRF	71.888
mayo	27	1000	without	Seq2seq	74.416
mayo	27	1000	without	1-CRF	76.07000000000001
mayo	27	1000	without	2-CRF	76.56
mayo	27	1000	without	3-CRF	76.564
mayo	27	1000	without	4-CRF	76.644
mayo	28	1000	without	Morfessor	18.24
mayo	28	1000	without	0-CRF	72.828
mayo	28	1000	without	Seq2seq	74.478
mayo	28	1000	without	3-CRF	76.458
mayo	28	1000	without	1-CRF	76.91
mayo	28	1000	without	4-CRF	76.934
mayo	28	1000	without	2-CRF	77.014
mayo	29	1000	without	Morfessor	18.778
mayo	29	1000	without	0-CRF	70.884
mayo	29	1000	without	4-CRF	74.636
mayo	29	1000	without	Seq2seq	74.878
mayo	29	1000	without	3-CRF	75.362
mayo	29	1000	without	1-CRF	75.53999999999999
mayo	29	1000	without	2-CRF	75.586
mayo	30	1000	without	Morfessor	17.668
mayo	30	1000	without	0-CRF	71.596
mayo	30	1000	without	Seq2seq	74.95
mayo	30	1000	without	1-CRF	78.148
mayo	30	1000	without	3-CRF	78.632
mayo	30	1000	without	4-CRF	78.668
mayo	30	1000	without	2-CRF	78.698
mayo	31	1000	without	Morfessor	18.366
mayo	31	1000	without	0-CRF	72.69
mayo	31	1000	without	Seq2seq	75.61
mayo	31	1000	without	1-CRF	76.148
mayo	31	1000	without	3-CRF	76.678
mayo	31	1000	without	2-CRF	76.742
mayo	31	1000	without	4-CRF	77.004
mayo	32	1000	without	Morfessor	18.844
mayo	32	1000	without	0-CRF	70.606
mayo	32	1000	without	Seq2seq	74.238
mayo	32	1000	without	1-CRF	76.102
mayo	32	1000	without	4-CRF	76.562
mayo	32	1000	without	3-CRF	76.602
mayo	32	1000	without	2-CRF	76.936
mayo	33	1000	without	Morfessor	18.118
mayo	33	1000	without	0-CRF	71.794
mayo	33	1000	without	Seq2seq	74.014
mayo	33	1000	without	3-CRF	77.35
mayo	33	1000	without	4-CRF	77.486
mayo	33	1000	without	1-CRF	77.49
mayo	33	1000	without	2-CRF	77.76
mayo	34	1000	without	Morfessor	19.328
mayo	34	1000	without	0-CRF	72.116
mayo	34	1000	without	Seq2seq	75.16
mayo	34	1000	without	4-CRF	76.27000000000001
mayo	34	1000	without	3-CRF	76.444
mayo	34	1000	without	2-CRF	76.912
mayo	34	1000	without	1-CRF	76.962
mayo	35	1000	without	Morfessor	19.498
mayo	35	1000	without	0-CRF	72.708
mayo	35	1000	without	Seq2seq	75.654
mayo	35	1000	without	4-CRF	76.902
mayo	35	1000	without	3-CRF	77.34
mayo	35	1000	without	1-CRF	77.44
mayo	35	1000	without	2-CRF	77.592
mayo	36	1000	without	Morfessor	18.96
mayo	36	1000	without	0-CRF	73.422
mayo	36	1000	without	Seq2seq	75.40599999999999
mayo	36	1000	without	3-CRF	77.212
mayo	36	1000	without	4-CRF	77.222
mayo	36	1000	without	1-CRF	77.248
mayo	36	1000	without	2-CRF	77.364
mayo	37	1000	without	Morfessor	18.38
mayo	37	1000	without	0-CRF	71.408
mayo	37	1000	without	Seq2seq	74.438
mayo	37	1000	without	1-CRF	76.354
mayo	37	1000	without	3-CRF	76.578
mayo	37	1000	without	4-CRF	76.634
mayo	37	1000	without	2-CRF	76.81
mayo	38	1000	without	Morfessor	18.122
mayo	38	1000	without	0-CRF	72.028
mayo	38	1000	without	Seq2seq	74.438
mayo	38	1000	without	2-CRF	76.312
mayo	38	1000	without	1-CRF	76.468
mayo	38	1000	without	4-CRF	76.524
mayo	38	1000	without	3-CRF	76.602
mayo	39	1000	without	Morfessor	19.38
mayo	39	1000	without	0-CRF	71.536
mayo	39	1000	without	Seq2seq	76.09400000000001
mayo	39	1000	without	1-CRF	76.58
mayo	39	1000	without	3-CRF	76.788
mayo	39	1000	without	2-CRF	76.896
mayo	39	1000	without	4-CRF	76.976
mayo	40	1000	without	Morfessor	17.712
mayo	40	1000	without	0-CRF	71.85
mayo	40	1000	without	Seq2seq	75.572
mayo	40	1000	without	1-CRF	76.914
mayo	40	1000	without	2-CRF	77.26
mayo	40	1000	without	3-CRF	77.364
mayo	40	1000	without	4-CRF	77.478
mayo	41	1000	without	Morfessor	18.944
mayo	41	1000	without	0-CRF	70.866
