Language	Split	Size	Replacement	Model	Score
ind	2	3000	with	Seq2seq	91.8
ind	3	3000	with	Morfessor	25.194
ind	3	3000	with	0-CRF	84.39
ind	3	3000	with	1-CRF	90.328
ind	3	3000	with	3-CRF	90.44
ind	3	3000	with	2-CRF	90.804
ind	3	3000	with	4-CRF	90.992
ind	3	3000	with	Seq2seq	91.682
ind	4	3000	with	Morfessor	24.778
ind	4	3000	with	0-CRF	84.344
ind	4	3000	with	1-CRF	90.134
ind	4	3000	with	3-CRF	90.766
ind	4	3000	with	2-CRF	90.846
ind	4	3000	with	4-CRF	91.06
ind	4	3000	with	Seq2seq	91.376
ind	5	3000	with	Morfessor	23.86
ind	5	3000	with	0-CRF	84.028
ind	5	3000	with	3-CRF	90.358
ind	5	3000	with	1-CRF	90.372
ind	5	3000	with	2-CRF	90.6
ind	5	3000	with	4-CRF	90.614
ind	5	3000	with	Seq2seq	91.014
ind	6	3000	with	Morfessor	24.233999999999998
ind	6	3000	with	0-CRF	84.76
ind	6	3000	with	1-CRF	90.024
ind	6	3000	with	3-CRF	90.452
ind	6	3000	with	2-CRF	90.464
ind	6	3000	with	4-CRF	90.736
ind	6	3000	with	Seq2seq	91.296
ind	7	3000	with	Morfessor	25.266000000000002
ind	7	3000	with	0-CRF	85.29
ind	7	3000	with	3-CRF	90.72
ind	7	3000	with	1-CRF	90.754
ind	7	3000	with	2-CRF	90.928
ind	7	3000	with	4-CRF	91.262
ind	7	3000	with	Seq2seq	91.548
ind	8	3000	with	Morfessor	25.082
ind	8	3000	with	0-CRF	83.522
ind	8	3000	with	1-CRF	90.016
ind	8	3000	with	3-CRF	90.182
ind	8	3000	with	2-CRF	90.376
ind	8	3000	with	4-CRF	90.62
ind	8	3000	with	Seq2seq	92.33800000000001
ind	9	3000	with	Morfessor	24.468
ind	9	3000	with	0-CRF	84.082
ind	9	3000	with	1-CRF	90.678
ind	9	3000	with	3-CRF	90.948
ind	9	3000	with	2-CRF	91.1
ind	9	3000	with	4-CRF	91.53999999999999
ind	9	3000	with	Seq2seq	92.58
ind	10	3000	with	Morfessor	23.494
ind	10	3000	with	0-CRF	84.554
ind	10	3000	with	1-CRF	90.514
ind	10	3000	with	3-CRF	90.798
ind	10	3000	with	2-CRF	90.842
ind	10	3000	with	4-CRF	91.456
ind	10	3000	with	Seq2seq	91.748
ind	11	3000	with	Morfessor	25.886
ind	11	3000	with	0-CRF	84.4
ind	11	3000	with	1-CRF	90.418
ind	11	3000	with	3-CRF	90.898
ind	11	3000	with	2-CRF	90.974
ind	11	3000	with	4-CRF	90.988
ind	11	3000	with	Seq2seq	92.252
ind	12	3000	with	Morfessor	24.686
ind	12	3000	with	0-CRF	84.556
ind	12	3000	with	1-CRF	90.786
ind	12	3000	with	2-CRF	90.918
ind	12	3000	with	3-CRF	91.056
ind	12	3000	with	4-CRF	91.15
ind	12	3000	with	Seq2seq	92.186
ind	13	3000	with	Morfessor	25.002
ind	13	3000	with	0-CRF	83.908
ind	13	3000	with	1-CRF	90.964
ind	13	3000	with	Seq2seq	91.084
ind	13	3000	with	3-CRF	91.218
ind	13	3000	with	2-CRF	91.46000000000001
ind	13	3000	with	4-CRF	91.554
ind	14	3000	with	Morfessor	23.174
ind	14	3000	with	0-CRF	84.426
ind	14	3000	with	3-CRF	90.8
ind	14	3000	with	2-CRF	90.918
ind	14	3000	with	1-CRF	90.97200000000001
ind	14	3000	with	4-CRF	91.164
ind	14	3000	with	Seq2seq	91.566
ind	15	3000	with	Morfessor	22.57
ind	15	3000	with	0-CRF	85.212
ind	15	3000	with	1-CRF	90.784
ind	15	3000	with	3-CRF	91.054
ind	15	3000	with	2-CRF	91.146
ind	15	3000	with	Seq2seq	91.534
ind	15	3000	with	4-CRF	91.652
ind	16	3000	with	Morfessor	22.494
ind	16	3000	with	0-CRF	84.416
ind	16	3000	with	1-CRF	90.432
ind	16	3000	with	3-CRF	90.54
ind	16	3000	with	4-CRF	90.61
ind	16	3000	with	2-CRF	90.684
ind	16	3000	with	Seq2seq	91.456
ind	17	3000	with	Morfessor	23.906
ind	17	3000	with	0-CRF	84.668
ind	17	3000	with	1-CRF	90.54
ind	17	3000	with	3-CRF	90.956
ind	17	3000	with	2-CRF	91.086
ind	17	3000	with	4-CRF	91.158
ind	17	3000	with	Seq2seq	91.488
ind	18	3000	with	Morfessor	24.488
ind	18	3000	with	0-CRF	84.274
ind	18	3000	with	1-CRF	90.212
ind	18	3000	with	2-CRF	90.544
ind	18	3000	with	3-CRF	90.628
ind	18	3000	with	4-CRF	91.28999999999999
ind	18	3000	with	Seq2seq	91.818
ind	19	3000	with	Morfessor	24.436
ind	19	3000	with	0-CRF	84.56400000000001
ind	19	3000	with	1-CRF	90.684
ind	19	3000	with	3-CRF	90.838
ind	19	3000	with	2-CRF	90.91
ind	19	3000	with	4-CRF	91.112
ind	19	3000	with	Seq2seq	91.964
ind	20	3000	with	Morfessor	24.764
ind	20	3000	with	0-CRF	83.512
ind	20	3000	with	1-CRF	90.286
ind	20	3000	with	2-CRF	90.288
ind	20	3000	with	3-CRF	90.372
ind	20	3000	with	4-CRF	90.852
ind	20	3000	with	Seq2seq	91.584
ind	21	3000	with	Morfessor	23.77
ind	21	3000	with	0-CRF	83.178
ind	21	3000	with	1-CRF	90.366
ind	21	3000	with	3-CRF	90.366
ind	21	3000	with	2-CRF	90.7
ind	21	3000	with	4-CRF	90.734
ind	21	3000	with	Seq2seq	91.434
ind	22	3000	with	Morfessor	23.91
ind	22	3000	with	0-CRF	83.562
ind	22	3000	with	1-CRF	89.922
ind	22	3000	with	3-CRF	90.17399999999999
ind	22	3000	with	2-CRF	90.214
ind	22	3000	with	4-CRF	90.488
ind	22	3000	with	Seq2seq	91.33
ind	23	3000	with	Morfessor	24.236
ind	23	3000	with	0-CRF	83.622
ind	23	3000	with	1-CRF	90.276
ind	23	3000	with	2-CRF	90.666
ind	23	3000	with	3-CRF	90.742
ind	23	3000	with	4-CRF	91.148
ind	23	3000	with	Seq2seq	91.256
ind	24	3000	with	Morfessor	24.488
ind	24	3000	with	0-CRF	83.672
ind	24	3000	with	1-CRF	89.996
ind	24	3000	with	3-CRF	90.2
ind	24	3000	with	2-CRF	90.39399999999999
ind	24	3000	with	Seq2seq	90.566
ind	24	3000	with	4-CRF	90.938
ind	25	3000	with	Morfessor	24.086
ind	25	3000	with	0-CRF	84.74
ind	25	3000	with	1-CRF	90.936
ind	25	3000	with	Seq2seq	90.96000000000001
ind	25	3000	with	2-CRF	91.34
ind	25	3000	with	3-CRF	91.362
ind	25	3000	with	4-CRF	91.47
ind	26	3000	with	Morfessor	23.684
ind	26	3000	with	0-CRF	84.518
ind	26	3000	with	1-CRF	89.972
ind	26	3000	with	3-CRF	90.11
ind	26	3000	with	2-CRF	90.138
ind	26	3000	with	4-CRF	90.398
ind	26	3000	with	Seq2seq	90.86
ind	27	3000	with	Morfessor	24.3
ind	27	3000	with	0-CRF	84.196
ind	27	3000	with	1-CRF	90.588
ind	27	3000	with	3-CRF	90.784
ind	27	3000	with	2-CRF	91.004
ind	27	3000	with	4-CRF	91.69
ind	27	3000	with	Seq2seq	92.346
ind	28	3000	with	Morfessor	24.456
ind	28	3000	with	0-CRF	84.156
ind	28	3000	with	1-CRF	90.802
ind	28	3000	with	2-CRF	90.836
ind	28	3000	with	3-CRF	90.868
ind	28	3000	with	4-CRF	91.196
ind	28	3000	with	Seq2seq	91.536
ind	29	3000	with	Morfessor	24.91
ind	29	3000	with	0-CRF	83.78
ind	29	3000	with	1-CRF	90.364
ind	29	3000	with	2-CRF	90.74
ind	29	3000	with	3-CRF	90.772
ind	29	3000	with	4-CRF	91.406
ind	29	3000	with	Seq2seq	92.304
ind	30	3000	with	Morfessor	23.824
ind	30	3000	with	0-CRF	84.042
ind	30	3000	with	1-CRF	90.302
ind	30	3000	with	3-CRF	90.554
ind	30	3000	with	2-CRF	90.776
ind	30	3000	with	4-CRF	90.778
ind	30	3000	with	Seq2seq	91.39
ind	31	3000	with	Morfessor	23.794
ind	31	3000	with	0-CRF	83.92
ind	31	3000	with	1-CRF	89.932
ind	31	3000	with	2-CRF	90.092
ind	31	3000	with	3-CRF	90.26
ind	31	3000	with	4-CRF	90.704
ind	31	3000	with	Seq2seq	91.342
ind	32	3000	with	Morfessor	25.184
ind	32	3000	with	0-CRF	83.638
ind	32	3000	with	3-CRF	90.628
ind	32	3000	with	1-CRF	90.638
ind	32	3000	with	2-CRF	90.684
ind	32	3000	with	4-CRF	91.082
ind	32	3000	with	Seq2seq	91.82
ind	33	3000	with	Morfessor	25.172
ind	33	3000	with	0-CRF	83.546
ind	33	3000	with	1-CRF	90.356
ind	33	3000	with	3-CRF	90.428
ind	33	3000	with	2-CRF	90.474
ind	33	3000	with	4-CRF	90.844
ind	33	3000	with	Seq2seq	91.226
ind	34	3000	with	Morfessor	25.578
ind	34	3000	with	0-CRF	84.084
ind	34	3000	with	1-CRF	90.218
ind	34	3000	with	3-CRF	90.82600000000001
ind	34	3000	with	2-CRF	90.904
ind	34	3000	with	4-CRF	91.364
ind	34	3000	with	Seq2seq	91.594
ind	35	3000	with	Morfessor	24.246000000000002
ind	35	3000	with	0-CRF	84.568
ind	35	3000	with	1-CRF	91.016
ind	35	3000	with	3-CRF	91.324
ind	35	3000	with	2-CRF	91.41
ind	35	3000	with	4-CRF	91.628
ind	35	3000	with	Seq2seq	92.766
ind	36	3000	with	Morfessor	24.605999999999998
ind	36	3000	with	0-CRF	84.088
ind	36	3000	with	1-CRF	90.114
ind	36	3000	with	3-CRF	90.3
ind	36	3000	with	2-CRF	90.512
ind	36	3000	with	4-CRF	90.632
ind	36	3000	with	Seq2seq	91.428
ind	37	3000	with	Morfessor	23.566
ind	37	3000	with	0-CRF	84.448
ind	37	3000	with	1-CRF	90.61
ind	37	3000	with	2-CRF	90.89
ind	37	3000	with	3-CRF	91.008
ind	37	3000	with	4-CRF	91.27
ind	37	3000	with	Seq2seq	92.188
ind	38	3000	with	Morfessor	24.512
ind	38	3000	with	0-CRF	84.624
ind	38	3000	with	1-CRF	90.804
ind	38	3000	with	2-CRF	91.032
ind	38	3000	with	3-CRF	91.052
ind	38	3000	with	4-CRF	91.47
ind	38	3000	with	Seq2seq	92.024
ind	39	3000	with	Morfessor	23.622
ind	39	3000	with	0-CRF	84.682
ind	39	3000	with	1-CRF	91.12
ind	39	3000	with	3-CRF	91.278
ind	39	3000	with	2-CRF	91.468
ind	39	3000	with	Seq2seq	91.514
ind	39	3000	with	4-CRF	91.912
ind	40	3000	with	Morfessor	24.605999999999998
ind	40	3000	with	0-CRF	84.396
ind	40	3000	with	1-CRF	90.584
ind	40	3000	with	2-CRF	90.722
ind	40	3000	with	3-CRF	90.736
ind	40	3000	with	4-CRF	91.498
ind	40	3000	with	Seq2seq	91.768
ind	41	3000	with	Morfessor	24.996
ind	41	3000	with	0-CRF	82.946
ind	41	3000	with	3-CRF	89.744
ind	41	3000	with	1-CRF	89.876
ind	41	3000	with	2-CRF	89.944
ind	41	3000	with	4-CRF	90.206
ind	41	3000	with	Seq2seq	90.494
ind	42	3000	with	Morfessor	24.134
ind	42	3000	with	0-CRF	83.53
ind	42	3000	with	1-CRF	89.59
ind	42	3000	with	2-CRF	89.896
ind	42	3000	with	3-CRF	90.04
ind	42	3000	with	4-CRF	90.168
ind	42	3000	with	Seq2seq	90.61
ind	43	3000	with	Morfessor	25.014
ind	43	3000	with	0-CRF	84.676
ind	43	3000	with	1-CRF	90.506
ind	43	3000	with	3-CRF	90.558
ind	43	3000	with	2-CRF	90.722
ind	43	3000	with	4-CRF	91.55199999999999
ind	43	3000	with	Seq2seq	91.828
ind	44	3000	with	Morfessor	23.898
ind	44	3000	with	0-CRF	84.52199999999999
ind	44	3000	with	1-CRF	90.734
ind	44	3000	with	3-CRF	90.86
ind	44	3000	with	2-CRF	90.996
ind	44	3000	with	4-CRF	91.358
ind	44	3000	with	Seq2seq	92.366
ind	45	3000	with	Morfessor	25.024
ind	45	3000	with	0-CRF	84.67
ind	45	3000	with	4-CRF	91.014
ind	45	3000	with	1-CRF	91.112
ind	45	3000	with	2-CRF	91.154
ind	45	3000	with	3-CRF	91.224
ind	45	3000	with	Seq2seq	91.52
ind	46	3000	with	Morfessor	25.349999999999998
ind	46	3000	with	0-CRF	84.956
ind	46	3000	with	1-CRF	91.246
ind	46	3000	with	3-CRF	91.364
ind	46	3000	with	2-CRF	91.482
ind	46	3000	with	4-CRF	91.838
ind	46	3000	with	Seq2seq	92.04
ind	47	3000	with	Morfessor	23.858
ind	47	3000	with	0-CRF	83.264
ind	47	3000	with	1-CRF	89.556
ind	47	3000	with	3-CRF	89.86
ind	47	3000	with	2-CRF	89.984
ind	47	3000	with	4-CRF	90.508
ind	47	3000	with	Seq2seq	91.41
ind	48	3000	with	Morfessor	24.924
ind	48	3000	with	0-CRF	83.898
ind	48	3000	with	1-CRF	90.412
ind	48	3000	with	3-CRF	90.698
ind	48	3000	with	2-CRF	90.794
ind	48	3000	with	4-CRF	91.218
ind	48	3000	with	Seq2seq	91.322
ind	49	3000	with	Morfessor	24.692
ind	49	3000	with	0-CRF	84.518
ind	49	3000	with	1-CRF	91.072
ind	49	3000	with	4-CRF	91.156
ind	49	3000	with	3-CRF	91.164
ind	49	3000	with	2-CRF	91.24199999999999
ind	49	3000	with	Seq2seq	91.554
ind	50	3000	with	Morfessor	24.948
ind	50	3000	with	0-CRF	84.438
ind	50	3000	with	1-CRF	91.148
ind	50	3000	with	4-CRF	91.238
ind	50	3000	with	3-CRF	91.276
ind	50	3000	with	2-CRF	91.336
ind	50	3000	with	Seq2seq	91.922
ind	1	3000	without	Morfessor	22.842
ind	1	3000	without	0-CRF	81.834
ind	1	3000	without	Seq2seq	88.292
ind	1	3000	without	1-CRF	88.348
ind	1	3000	without	3-CRF	88.822
ind	1	3000	without	2-CRF	88.9
ind	1	3000	without	4-CRF	89.05799999999999
ind	2	3000	without	Morfessor	22.026
ind	2	3000	without	0-CRF	82.986
ind	2	3000	without	Seq2seq	88.784
ind	2	3000	without	1-CRF	89.244
ind	2	3000	without	2-CRF	89.534
ind	2	3000	without	3-CRF	89.624
ind	2	3000	without	4-CRF	89.656
ind	3	3000	without	Morfessor	22.852
ind	3	3000	without	0-CRF	82.69
ind	3	3000	without	1-CRF	88.786
ind	3	3000	without	3-CRF	88.958
ind	3	3000	without	2-CRF	89.032
ind	3	3000	without	Seq2seq	89.19200000000001
ind	3	3000	without	4-CRF	89.44
ind	4	3000	without	Morfessor	22.412
ind	4	3000	without	0-CRF	81.506
ind	4	3000	without	1-CRF	87.858
ind	4	3000	without	2-CRF	88.20400000000001
ind	4	3000	without	3-CRF	88.262
ind	4	3000	without	4-CRF	88.61
ind	4	3000	without	Seq2seq	88.992
ind	5	3000	without	Morfessor	23.122
ind	5	3000	without	0-CRF	82.418
ind	5	3000	without	Seq2seq	88.184
ind	5	3000	without	1-CRF	88.37
ind	5	3000	without	3-CRF	88.65
ind	5	3000	without	2-CRF	88.81400000000001
ind	5	3000	without	4-CRF	89.108
ind	6	3000	without	Morfessor	22.35
ind	6	3000	without	0-CRF	82.034
ind	6	3000	without	3-CRF	88.462
ind	6	3000	without	1-CRF	88.5
ind	6	3000	without	Seq2seq	88.764
ind	6	3000	without	2-CRF	88.884
ind	6	3000	without	4-CRF	89.518
ind	7	3000	without	Morfessor	22.701999999999998
ind	7	3000	without	0-CRF	81.832
ind	7	3000	without	1-CRF	88.546
ind	7	3000	without	Seq2seq	88.568
ind	7	3000	without	3-CRF	88.89
ind	7	3000	without	2-CRF	89.006
ind	7	3000	without	4-CRF	89.248
ind	8	3000	without	Morfessor	21.768
ind	8	3000	without	0-CRF	81.264
ind	8	3000	without	1-CRF	87.83
ind	8	3000	without	Seq2seq	87.954
ind	8	3000	without	3-CRF	88.10000000000001
ind	8	3000	without	2-CRF	88.15599999999999
ind	8	3000	without	4-CRF	88.94200000000001
ind	9	3000	without	Morfessor	22.364
ind	9	3000	without	0-CRF	82.146
ind	9	3000	without	Seq2seq	88.64
ind	9	3000	without	1-CRF	88.776
ind	9	3000	without	2-CRF	89.22
ind	9	3000	without	3-CRF	89.236
ind	9	3000	without	4-CRF	89.438
ind	10	3000	without	Morfessor	22.221999999999998
ind	10	3000	without	0-CRF	81.958
ind	10	3000	without	1-CRF	88.114
ind	10	3000	without	3-CRF	88.216
ind	10	3000	without	Seq2seq	88.332
ind	10	3000	without	2-CRF	88.42399999999999
ind	10	3000	without	4-CRF	88.712
ind	11	3000	without	Morfessor	22.55
ind	11	3000	without	0-CRF	81.624
ind	11	3000	without	1-CRF	88.372
ind	11	3000	without	Seq2seq	88.51
ind	11	3000	without	3-CRF	88.71000000000001
ind	11	3000	without	2-CRF	88.896
ind	11	3000	without	4-CRF	89.232
ind	12	3000	without	Morfessor	23.084
ind	12	3000	without	0-CRF	82.92399999999999
ind	12	3000	without	1-CRF	89.04
ind	12	3000	without	Seq2seq	89.242
ind	12	3000	without	3-CRF	89.378
ind	12	3000	without	2-CRF	89.406
ind	12	3000	without	4-CRF	89.614
ind	13	3000	without	Morfessor	22.582
ind	13	3000	without	0-CRF	81.728
ind	13	3000	without	Seq2seq	87.624
ind	13	3000	without	1-CRF	87.67999999999999
ind	13	3000	without	2-CRF	88.054
ind	13	3000	without	3-CRF	88.112
ind	13	3000	without	4-CRF	88.502
ind	14	3000	without	Morfessor	22.064
ind	14	3000	without	0-CRF	82.116
ind	14	3000	without	1-CRF	88.664
ind	14	3000	without	3-CRF	88.994
ind	14	3000	without	4-CRF	89.03
ind	14	3000	without	2-CRF	89.05
ind	14	3000	without	Seq2seq	89.058
ind	15	3000	without	Morfessor	22.696
ind	15	3000	without	0-CRF	82.098
ind	15	3000	without	Seq2seq	88.092
ind	15	3000	without	1-CRF	88.614
ind	15	3000	without	3-CRF	88.874
ind	15	3000	without	2-CRF	88.902
ind	15	3000	without	4-CRF	89.172
ind	16	3000	without	Morfessor	22.398
ind	16	3000	without	0-CRF	81.992
ind	16	3000	without	1-CRF	88.424
ind	16	3000	without	Seq2seq	88.878
ind	16	3000	without	3-CRF	88.964
ind	16	3000	without	2-CRF	89.128
ind	16	3000	without	4-CRF	89.306
ind	17	3000	without	Morfessor	21.824
ind	17	3000	without	0-CRF	81.246
ind	17	3000	without	1-CRF	88.516
ind	17	3000	without	Seq2seq	88.7
ind	17	3000	without	2-CRF	88.856
ind	17	3000	without	3-CRF	88.862
ind	17	3000	without	4-CRF	89.272
ind	18	3000	without	Morfessor	22.768
ind	18	3000	without	0-CRF	82.152
ind	18	3000	without	1-CRF	87.824
ind	18	3000	without	3-CRF	88.37
ind	18	3000	without	2-CRF	88.456
ind	18	3000	without	Seq2seq	88.466
ind	18	3000	without	4-CRF	88.96
ind	19	3000	without	Morfessor	22.54
ind	19	3000	without	0-CRF	82.556
ind	19	3000	without	Seq2seq	88.306
ind	19	3000	without	1-CRF	88.742
ind	19	3000	without	3-CRF	89.05199999999999
ind	19	3000	without	2-CRF	89.108
ind	19	3000	without	4-CRF	89.23
ind	20	3000	without	Morfessor	23.392
ind	20	3000	without	0-CRF	82.272
ind	20	3000	without	Seq2seq	87.994
ind	20	3000	without	1-CRF	88.58800000000001
ind	20	3000	without	3-CRF	88.884
ind	20	3000	without	2-CRF	89.06
ind	20	3000	without	4-CRF	89.182
ind	21	3000	without	Morfessor	22.964
ind	21	3000	without	0-CRF	82.478
ind	21	3000	without	Seq2seq	88.792
ind	21	3000	without	1-CRF	89.05199999999999
ind	21	3000	without	3-CRF	89.43
ind	21	3000	without	2-CRF	89.512
ind	21	3000	without	4-CRF	89.57
ind	22	3000	without	Morfessor	22.764
ind	22	3000	without	0-CRF	82.184
ind	22	3000	without	Seq2seq	87.352
ind	22	3000	without	1-CRF	87.59
ind	22	3000	without	3-CRF	87.874
ind	22	3000	without	2-CRF	87.88
ind	22	3000	without	4-CRF	88.8
ind	23	3000	without	Morfessor	22.002
ind	23	3000	without	0-CRF	82.368
ind	23	3000	without	1-CRF	88.44
ind	23	3000	without	Seq2seq	88.544
ind	23	3000	without	3-CRF	88.694
ind	23	3000	without	4-CRF	88.736
ind	23	3000	without	2-CRF	88.80199999999999
ind	24	3000	without	Morfessor	22.708
ind	24	3000	without	0-CRF	82.388
ind	24	3000	without	1-CRF	88.358
ind	24	3000	without	Seq2seq	88.88
ind	24	3000	without	2-CRF	89.028
ind	24	3000	without	3-CRF	89.03
ind	24	3000	without	4-CRF	89.13
ind	25	3000	without	Morfessor	22.088
ind	25	3000	without	0-CRF	82.41
ind	25	3000	without	1-CRF	88.746
ind	25	3000	without	3-CRF	88.952
ind	25	3000	without	2-CRF	89.148
ind	25	3000	without	4-CRF	89.384
ind	25	3000	without	Seq2seq	89.416
ind	26	3000	without	Morfessor	22.788
ind	26	3000	without	0-CRF	82.786
ind	26	3000	without	3-CRF	88.606
ind	26	3000	without	1-CRF	88.71000000000001
ind	26	3000	without	2-CRF	89.08200000000001
ind	26	3000	without	Seq2seq	89.358
ind	26	3000	without	4-CRF	89.64
ind	27	3000	without	Morfessor	22.114
ind	27	3000	without	0-CRF	81.628
ind	27	3000	without	Seq2seq	88.318
ind	27	3000	without	1-CRF	88.342
ind	27	3000	without	3-CRF	88.584
ind	27	3000	without	2-CRF	88.716
ind	27	3000	without	4-CRF	89.164
ind	28	3000	without	Morfessor	21.984
ind	28	3000	without	0-CRF	81.104
ind	28	3000	without	1-CRF	87.614
ind	28	3000	without	3-CRF	87.832
ind	28	3000	without	2-CRF	87.932
ind	28	3000	without	Seq2seq	88.232
ind	28	3000	without	4-CRF	88.3
ind	29	3000	without	Morfessor	23.099999999999998
ind	29	3000	without	0-CRF	82.142
ind	29	3000	without	Seq2seq	88.426
ind	29	3000	without	1-CRF	88.598
ind	29	3000	without	3-CRF	89.014
ind	29	3000	without	2-CRF	89.228
ind	29	3000	without	4-CRF	89.508
ind	30	3000	without	Morfessor	23.21
ind	30	3000	without	0-CRF	82.062
ind	30	3000	without	1-CRF	88.342
ind	30	3000	without	Seq2seq	88.384
ind	30	3000	without	3-CRF	88.71
ind	30	3000	without	2-CRF	88.886
ind	30	3000	without	4-CRF	89.308
ind	31	3000	without	Morfessor	22.912
ind	31	3000	without	0-CRF	81.976
ind	31	3000	without	1-CRF	88.004
ind	31	3000	without	2-CRF	88.01599999999999
ind	31	3000	without	Seq2seq	88.366
ind	31	3000	without	3-CRF	88.56
ind	31	3000	without	4-CRF	88.754
ind	32	3000	without	Morfessor	23.06
ind	32	3000	without	0-CRF	82.416
ind	32	3000	without	1-CRF	88.65599999999999
ind	32	3000	without	3-CRF	88.86
ind	32	3000	without	2-CRF	88.954
ind	32	3000	without	4-CRF	89.064
ind	32	3000	without	Seq2seq	89.228
ind	33	3000	without	Morfessor	23.608
ind	33	3000	without	0-CRF	81.666
ind	33	3000	without	1-CRF	87.782
ind	33	3000	without	2-CRF	88.07000000000001
ind	33	3000	without	3-CRF	88.154
ind	33	3000	without	Seq2seq	88.48
ind	33	3000	without	4-CRF	88.758
ind	34	3000	without	Morfessor	22.73
ind	34	3000	without	0-CRF	81.838
ind	34	3000	without	1-CRF	87.798
ind	34	3000	without	3-CRF	87.964
ind	34	3000	without	2-CRF	88.16799999999999
ind	34	3000	without	Seq2seq	88.274
ind	34	3000	without	4-CRF	88.534
ind	35	3000	without	Morfessor	22.784000000000002
ind	35	3000	without	0-CRF	81.752
ind	35	3000	without	1-CRF	88.476
ind	35	3000	without	3-CRF	88.696
ind	35	3000	without	4-CRF	88.798
ind	35	3000	without	2-CRF	88.806
ind	35	3000	without	Seq2seq	88.954
ind	36	3000	without	Morfessor	22.828
ind	36	3000	without	0-CRF	81.8
ind	36	3000	without	Seq2seq	88.388
ind	36	3000	without	1-CRF	88.476
ind	36	3000	without	2-CRF	88.928
ind	36	3000	without	3-CRF	89.014
ind	36	3000	without	4-CRF	89.21
ind	37	3000	without	Morfessor	22.47
ind	37	3000	without	0-CRF	81.49
ind	37	3000	without	1-CRF	87.726
ind	37	3000	without	3-CRF	88.034
ind	37	3000	without	2-CRF	88.214
ind	37	3000	without	Seq2seq	88.222
ind	37	3000	without	4-CRF	88.76
ind	38	3000	without	Morfessor	23.19
ind	38	3000	without	0-CRF	82.324
ind	38	3000	without	1-CRF	88.74
ind	38	3000	without	3-CRF	89.136
ind	38	3000	without	2-CRF	89.234
ind	38	3000	without	Seq2seq	89.41
ind	38	3000	without	4-CRF	89.782
ind	39	3000	without	Morfessor	22.58
ind	39	3000	without	0-CRF	82.272
ind	39	3000	without	Seq2seq	88.726
ind	39	3000	without	1-CRF	88.852
ind	39	3000	without	3-CRF	89.066
ind	39	3000	without	2-CRF	89.178
ind	39	3000	without	4-CRF	89.442
ind	40	3000	without	Morfessor	22.244
ind	40	3000	without	0-CRF	82.526
ind	40	3000	without	3-CRF	88.656
ind	40	3000	without	1-CRF	88.764
ind	40	3000	without	2-CRF	88.866
ind	40	3000	without	4-CRF	89.31400000000001
ind	40	3000	without	Seq2seq	89.522
ind	41	3000	without	Morfessor	23.232
ind	41	3000	without	0-CRF	81.658
ind	41	3000	without	1-CRF	88.556
ind	41	3000	without	Seq2seq	88.584
ind	41	3000	without	2-CRF	88.79
ind	41	3000	without	3-CRF	88.838
ind	41	3000	without	4-CRF	89.128
ind	42	3000	without	Morfessor	22.74
ind	42	3000	without	0-CRF	81.798
ind	42	3000	without	Seq2seq	88.562
ind	42	3000	without	1-CRF	88.744
ind	42	3000	without	4-CRF	88.872
ind	42	3000	without	3-CRF	88.892
ind	42	3000	without	2-CRF	89.06400000000001
ind	43	3000	without	Morfessor	23.492
ind	43	3000	without	0-CRF	82.47
ind	43	3000	without	1-CRF	88.576
ind	43	3000	without	Seq2seq	88.668
ind	43	3000	without	2-CRF	88.96
ind	43	3000	without	3-CRF	88.996
ind	43	3000	without	4-CRF	89.322
ind	44	3000	without	Morfessor	22.022000000000002
ind	44	3000	without	0-CRF	81.96600000000001
ind	44	3000	without	1-CRF	88.202
ind	44	3000	without	Seq2seq	88.708
ind	44	3000	without	2-CRF	88.73
ind	44	3000	without	3-CRF	88.772
ind	44	3000	without	4-CRF	88.988
ind	45	3000	without	Morfessor	23.346
ind	45	3000	without	0-CRF	81.568
ind	45	3000	without	1-CRF	87.576
ind	45	3000	without	2-CRF	87.94
ind	45	3000	without	Seq2seq	87.99
ind	45	3000	without	3-CRF	87.998
ind	45	3000	without	4-CRF	88.23
ind	46	3000	without	Morfessor	22.434
ind	46	3000	without	0-CRF	81.708
ind	46	3000	without	1-CRF	88.33
ind	46	3000	without	Seq2seq	88.472
ind	46	3000	without	2-CRF	88.80799999999999
ind	46	3000	without	3-CRF	88.862
ind	46	3000	without	4-CRF	89.104
ind	47	3000	without	Morfessor	23.582
ind	47	3000	without	0-CRF	82.336
ind	47	3000	without	1-CRF	88.494
ind	47	3000	without	3-CRF	88.498
ind	47	3000	without	2-CRF	88.51
ind	47	3000	without	Seq2seq	88.652
ind	47	3000	without	4-CRF	88.858
ind	48	3000	without	Morfessor	22.45
ind	48	3000	without	0-CRF	81.426
ind	48	3000	without	1-CRF	87.944
ind	48	3000	without	3-CRF	88.138
ind	48	3000	without	Seq2seq	88.2
ind	48	3000	without	2-CRF	88.254
ind	48	3000	without	4-CRF	88.56
ind	49	3000	without	Morfessor	23.07
ind	49	3000	without	0-CRF	82.122
ind	49	3000	without	Seq2seq	87.648
ind	49	3000	without	3-CRF	88.37599999999999
ind	49	3000	without	1-CRF	88.446
ind	49	3000	without	2-CRF	88.724
ind	49	3000	without	4-CRF	88.80199999999999
ind	50	3000	without	Morfessor	22.78
ind	50	3000	without	0-CRF	81.284
ind	50	3000	without	1-CRF	88.298
